session_id,src,dst,key_bits,keygen_time_us,rekey_interval_ms,packet_count,failure_rate,total_overhead_us
349,40,94,1024,48.571138074339146,100,2624,0.000253601095670792,48.627324451247205
350,22,72,256,9.177423552322924,250,984,8.741595792640575e-06,9.234873912213006
351,95,63,512,20.759568512508267,100,1849,0.00010631312834360249,21.036928209088728
352,32,41,256,16.24146017692972,50,709,8.320366211697768e-06,16.29922744898873
353,27,71,256,10.898274661485614,100,2382,1.0291213003919257e-05,11.318345390720568
354,40,35,256,10.796160002412268,500,1254,6.979698257885046e-05,10.99383037721422
355,94,96,256,7.697563289119236,500,4355,1.7706036066346818e-05,8.000933367291713
356,55,71,256,11.889852152144611,250,3612,6.381249978473731e-06,12.193087266821939
357,96,2,256,10.463216692399001,50,4888,0.00012530830822607823,10.622262995306935
358,61,37,256,8.98096590112545,250,2779,4.118001981032173e-06,9.48493689221773
359,52,22,512,29.0996562482657,100,3302,0.00021741043942001784,29.316145201060113
360,9,52,256,9.291210451689208,1000,1094,0.00015229103332727443,9.291210451689208
361,52,13,512,29.01502102810152,100,4594,0.00019475604475459264,29.302194915082975
362,24,39,256,19.624160548494068,1000,1398,3.656397199005335e-05,19.624160548494068
363,95,42,256,15.427555918612555,500,3988,9.668175074419128e-05,15.427555918612555
364,51,40,256,14.855478158551652,500,2606,4.021157452732898e-06,15.22643212108563
365,28,67,256,18.760267261561882,500,2418,6.072889546635004e-05,19.11649417109542
366,85,81,256,11.788226636857338,250,3523,5.287984311566384e-05,12.168437741907615
367,29,16,512,23.230490599022588,500,283,9.363408886495728e-05,23.39858095036757
368,23,31,256,10.248119252505573,50,266,5.194804685189476e-05,10.298215261999449
369,59,22,512,21.46266737450078,500,1591,0.0001451328345427481,21.54027477692307
370,37,67,256,11.0403134507539,500,1423,5.033080508377993e-05,11.090512998565355
371,38,43,512,25.369715886701872,1000,3184,0.00025183353001379444,25.69803475988605
372,65,90,256,9.329565816863036,100,465,0.000741112188853498,9.353823107386663
373,97,28,256,11.525329051889546,100,4173,5.428721485996685e-05,11.609032571288177
374,99,27,256,13.802832167057085,250,3074,1.0071426149102416e-06,14.169343373406804
375,27,45,256,7.547450858590124,50,4211,0.00025788821731420315,7.846396109131702
376,85,38,1024,47.36080613186621,500,3671,6.4670745904428735e-06,47.67797107995023
377,64,43,256,12.022799673909239,500,2915,5.271241674988776e-05,12.229499179114544
378,66,62,1024,51.410440643486474,250,4476,1.1183465476202097e-05,51.4314464166604
379,87,38,256,13.70932665660448,100,2983,0.000195419211664035,13.801552747560507
380,18,69,256,10.714393468201676,500,2890,7.703327275399234e-05,10.896518389871
381,42,1,256,13.491194418386979,50,2904,5.2090801816491327e-05,13.624416983709061
382,99,68,256,14.728001278963793,100,4504,3.127024612459607e-05,14.728001278963793
383,46,86,256,10.80882758022772,100,477,1.7494903770575328e-05,10.984380101660625
384,24,92,256,13.451357884978918,100,392,0.000282277008498459,13.572923816991057
385,74,18,256,9.939294653693421,50,4978,5.536477166659469e-05,10.190040127692036
386,15,54,512,30.17391982922589,50,221,0.0001827080442227367,30.546541772564364
387,8,70,512,26.125474741918023,250,699,2.012398952726587e-05,26.399824259442873
388,92,40,256,20.61694015524193,1000,2700,4.075230098563362e-05,20.660326325511498
389,52,87,512,32.16969864689689,250,243,2.101168783459343e-05,32.210867707002166
390,84,33,1024,50.98535772650557,250,511,6.864106286461709e-05,51.205873320139354
391,89,74,256,9.087124793799148,250,4036,2.738781339784026e-05,9.362523583721245
392,45,6,512,16.922534477072244,50,2132,3.13570819878335e-05,16.922534477072244
393,27,85,512,45.182495129866716,500,2585,8.685906723969041e-05,45.407073640631445
394,3,57,256,14.50517336949198,500,365,3.0492924952478886e-05,14.567626062193197
395,18,44,256,11.728696473799719,50,2028,1.4794189516697377e-05,11.846836342095994
396,20,34,256,10.55717179589282,50,4120,0.00010910647824274785,11.121301058159313
397,98,10,256,11.2884863533786,1000,415,4.5808541775013624e-05,11.682278578374198
398,37,25,512,28.374356654272425,100,2239,0.00022727428495556258,28.43167514513041
399,20,36,256,11.121699352912271,500,4953,6.359276702090962e-05,11.347973607811705
400,61,2,256,13.811579930428705,250,4211,0.00015968791519694795,14.107918703847448
401,15,96,512,35.03856628976718,250,4440,5.655487633622059e-05,35.33736016349093
402,66,55,512,19.739503771084387,100,4631,0.0005389449243213477,20.151857630619347
403,99,21,256,12.28281085715608,1000,3417,1.4547410827472795e-05,12.530635465776458
404,74,51,256,15.448118919090136,1000,4607,8.069400133841744e-05,15.643981495984663
405,20,23,512,25.101683334960306,500,3200,1.3084380031113206e-05,25.35138520828537
406,26,88,1024,46.40553350994576,500,3804,6.570863838285588e-05,46.67725488016173
407,81,48,512,20.780042725641113,500,3798,8.001710828047145e-05,20.822313044670178
408,94,68,512,19.932707499630297,250,2513,1.8744466507321615e-05,20.353546245452577
409,34,53,256,13.460396135817014,500,2725,0.00011079782907189115,13.597320322351624
410,3,3,512,30.891714968166603,100,4055,0.00023239096918735967,31.231564755361443
411,19,18,1024,41.62487145644122,250,992,0.00023319880869220597,41.91024553084803
412,51,97,512,27.465178746894185,1000,1148,0.0001269864127216146,27.53630555776183
413,66,51,512,15.733900931734057,100,565,0.00010137530404922735,16.27527434862829
414,44,42,256,17.127042335283335,100,3449,2.0749436125066376e-05,17.210432880049634
415,30,89,512,22.243721546955495,250,4599,0.0001143844279221584,22.609937832396515
416,100,35,256,10.679694594711538,1000,1347,0.00033299016827770706,10.715118550756186
417,100,86,256,10.374449035185792,500,3563,9.586044535603732e-06,10.743836708057112
418,62,5,256,11.892224858566745,50,4741,0.0001568052616463722,11.9958332126358
419,37,89,1024,28.19221690987792,50,350,6.831156017199666e-05,28.44930388397305
420,70,95,512,29.184151449657172,250,1152,0.0002362775454741936,29.40173670740052
421,56,26,256,9.758757008193111,50,2172,0.0001804038286522387,10.001739099687104
422,73,41,256,7.661270050208672,100,4499,2.749187931996827e-05,8.13440959110456
423,40,83,1024,37.00998432953309,50,4249,2.028357358807218e-05,37.71151106944632
424,41,41,256,11.842838361121208,100,2800,2.74617286751653e-05,12.158885990252351
425,65,42,512,20.758338428626033,1000,1813,0.00045977106984636257,20.858123318876515
426,67,18,512,29.72015557615423,100,4962,7.718205270655353e-05,29.93098351694263
427,62,19,512,35.945633051555006,50,1719,0.00019875007120935266,36.18250496164608
428,87,36,512,23.897041050646266,100,4989,0.00014303627405320014,23.938415554118325
429,22,3,512,21.736828909176925,250,1396,3.48622083470504e-05,22.026907387261513
430,1,1,512,21.918176170257517,1000,4088,2.4044887806916327e-05,21.918176170257517
431,93,60,1024,54.1397260818594,1000,3564,0.00017046049006049654,54.39203474999784
432,38,73,512,23.539786956304006,50,4344,0.00041728772726524387,23.762339417402117
433,2,6,256,7.62976762837181,250,4943,2.5533743334068717e-05,8.144618621927993
434,38,92,1024,40.010495894519686,250,2756,0.0001528225445286845,40.13718953268865
435,28,31,256,14.346310504763837,500,1865,4.0900378434798856e-05,14.426900468649468
436,43,12,512,20.866944671932032,1000,4300,6.985910561486525e-05,21.210419414747445
437,100,33,256,13.965429369315736,100,1449,3.753639027992635e-05,14.140477514490632
438,81,69,256,11.831885114124677,100,3604,0.0001837358531668071,12.028925541748809
439,43,40,256,15.946292977976254,1000,2755,4.690305101278549e-05,16.45587673548976
440,75,26,512,20.356757507288723,1000,3185,8.146484925276669e-06,20.57955064775338
441,46,76,256,8.178130404334008,100,4529,6.911089601232784e-05,8.552532451735939
442,60,66,1024,56.255008203056406,500,2669,2.654553429519204e-05,56.68661554425241
443,88,71,256,11.8115241633226,100,834,0.0002837478152013742,12.211385116269067
444,93,65,512,25.31628032600905,500,3139,8.727566627520715e-05,25.41798722951074
445,2,42,1024,38.33767471164425,100,2841,2.6779199989677588e-05,38.6134732682177
446,93,34,256,10.885521748393415,100,4463,7.535526133879555e-05,11.263002912357479
447,22,46,256,10.663656023935262,250,1119,3.451764788482699e-05,10.688794902886892
448,47,21,512,24.585413221139937,250,3421,1.5016402754976546e-06,24.865223002453085
449,26,13,256,10.619481544401847,500,4539,2.197734235173453e-05,10.757814155508031
450,98,8,256,14.338356826402476,250,620,1.5408231901985413e-05,14.59769378149472
451,6,80,256,15.403608213810907,1000,204,1.9994395661515956e-05,15.513736143137024
452,88,18,256,11.432051124801525,500,2718,0.00011677034963148898,11.520001910937932
453,73,59,256,9.077666673386926,1000,2764,2.530567976242435e-05,9.221315153858022
454,2,39,256,17.147207681117315,250,3643,1.947192189933506e-05,17.4506135525032
455,79,11,512,27.436131365352697,1000,3119,0.0002734131416012143,27.436131365352697
456,79,96,512,27.196728275422096,500,1204,1.2068981068788815e-05,27.625066435868895
457,18,88,512,33.58315924891759,500,698,4.302863254769135e-05,33.9531681745951
458,15,33,512,24.114493404085152,250,345,8.31967717376679e-05,24.196764361894743
459,86,85,512,29.434488638573892,1000,605,0.00013624985243792384,29.824444779822887
460,3,64,256,14.166488592237956,250,156,0.0002113102329241522,14.613525074129976
461,36,27,256,12.95322693815287,500,1213,5.035693592018387e-06,13.440113347589557
462,13,27,256,10.082555777232006,250,1056,7.503454033627388e-05,10.548222175048974
463,20,81,512,27.22492257608781,1000,2874,0.0001188187034253181,27.331681339518614
464,52,93,256,11.444163586111092,100,1782,2.4731490658550598e-05,11.792944155595803
465,12,56,256,10.432684869149188,250,4084,0.00011577725548874741,10.664738441704321
466,97,39,1024,47.99430107421361,1000,3051,3.638099123832732e-05,48.36220056771505
467,38,88,1024,63.922957854828894,1000,928,0.000232289890951544,64.23246994039832
468,20,9,256,15.353621654589176,500,1199,7.22966234661461e-06,15.387313140325025
469,95,85,256,11.964527523934134,250,81,0.00010369223993702309,12.410903573802095
470,35,7,512,24.805884978944043,250,4062,6.255842060307257e-05,25.06978689227372
471,6,81,1024,58.28094802208255,1000,4555,0.00012112559033674925,58.33765325628197
472,99,44,1024,50.64345709132514,250,3866,4.27190419155495e-05,50.88821951807199
473,19,48,512,32.41276959144725,250,786,7.30659716029154e-06,32.507004493321176
474,78,60,256,12.770865425334716,100,4950,8.09299581605539e-05,13.043807350074072
475,64,91,256,10.415040716084876,100,1235,1.3983857930760095e-05,10.50250837467423
476,52,94,256,12.264152119082432,1000,1773,3.229511245610643e-05,12.524244733086421
477,76,49,512,32.83329210717276,500,1468,7.021441583788905e-05,33.364060455786756
478,80,9,256,8.102183065725901,250,603,1.0990407747041406e-05,8.367294813932247
479,47,40,256,11.752924702912786,250,1908,8.825569132928282e-05,12.021485527781952
480,100,29,256,8.073962136552526,500,4384,6.616083568757527e-05,8.159804346973464
481,67,42,512,20.106663953505592,250,311,0.0001036099180565621,20.444170560999073
482,100,6,256,13.179829537917682,100,2980,0.00018557016445931788,13.561440297283642
483,11,10,1024,54.999703275205256,500,3045,3.67724807722961e-05,55.279502469628504
484,9,34,256,15.493644667284327,100,995,0.00018651653470936,15.712781511039747
485,75,9,256,18.441948252770022,1000,3181,0.00013727463327015466,18.62254659340858
486,21,2,512,24.882556169842655,500,462,2.9343212119443043e-05,24.887539094177953
487,23,84,512,18.752072955470055,100,3159,0.00017331900517954794,19.021212694628552
488,92,86,256,12.94853313742821,100,3999,2.3469013329357605e-05,13.180520537234308
489,80,20,256,9.839996745842306,250,2831,1.6466533576002515e-05,10.12540132772588
490,87,91,512,21.846903233853006,100,2766,0.0004026464041012729,21.84988180707034
491,57,74,256,14.335946825263623,250,1164,0.0003627663955199079,14.421597529656417
492,43,51,1024,50.29015648680891,1000,1809,0.00016555013662926548,50.664865443422435
493,75,34,1024,42.50121270873399,500,164,4.530883816616686e-06,42.70434180312169
494,42,93,256,13.339118288005206,250,2438,6.476321880749053e-05,13.572990991961964
495,90,51,256,7.052927593547808,50,2255,7.840448268747045e-06,7.209374772653616
496,53,93,512,21.454498220601383,250,4728,0.0001179974667042069,21.672132091998378
497,60,75,256,9.30836527723194,100,2629,0.00026464111925863425,9.389606751059477
498,40,47,256,8.808013396193486,250,2184,0.00013921055099633695,9.066692132966347
499,13,20,512,27.136412901740503,250,2052,0.00028730795997822077,27.39582898456162
500,44,38,512,17.561157988041586,500,4593,6.678183907627078e-05,17.790733757099787
