session_id,src,dst,key_bits,keygen_time_us,rekey_interval_ms,packet_count,failure_rate,total_overhead_us
2404,77,20,512,20.153333838121316,100,3443,0.00032081114124983616,20.18070252119968
2405,11,69,256,14.591843976535756,100,1859,0.00010686492442941234,14.591843976535756
2406,82,20,256,10.803717609509363,1000,3072,4.798117157460794e-06,10.952197970084374
2407,97,38,256,8.86398208732241,250,86,8.538070628347078e-05,8.8758148605049
2408,68,58,256,10.744590245362156,100,4639,8.895314202286062e-05,10.973979573193533
2409,49,65,512,34.78521188053091,500,4943,1.5824787630091366e-05,35.245354637291804
2410,71,23,256,20.700598176523286,250,4228,0.00019195544633619934,20.848388685452353
2411,82,83,256,11.392509369171893,250,863,6.74899371061053e-05,11.622669764679008
2412,77,29,256,15.142374971775764,100,3426,0.0003258216666477417,15.557788389147714
2413,71,91,256,9.685114416763417,500,1655,3.467492921649668e-05,9.895795880699012
2414,9,70,1024,48.85805599008755,500,2944,6.199141679780459e-05,48.86214592903882
2415,29,25,512,28.786857994109866,500,2278,1.0940018506733228e-05,28.879929900808346
2416,59,94,256,8.629447908725227,50,2974,1.2643625305224528e-05,8.94361852390205
2417,30,9,256,9.907286456988727,100,1026,7.079328579341686e-05,10.25356208303052
2418,40,83,512,19.15615444265137,250,699,0.0003381589211944056,19.314004305476537
2419,29,99,512,25.926340256180925,500,867,3.68158094391618e-05,26.176783713075075
2420,78,40,256,12.002758601853529,250,2683,1.161276039420963e-05,12.017637801624105
2421,46,99,256,12.332131888969014,500,430,4.942789396001884e-05,12.548247268911226
2422,25,12,256,13.12341759939793,500,4039,8.932893251272432e-05,13.208856872111856
2423,48,15,256,10.45789282786226,50,2186,3.797026534413793e-05,10.4707591328118
2424,75,43,256,8.771625738266877,50,2107,9.8371176455416e-05,8.844568693849885
2425,38,84,256,11.368156801287554,100,3272,0.00021656576446158163,11.775051915145934
2426,52,95,256,13.166769478772208,100,4232,0.00035010594844879685,13.502280110989897
2427,87,9,256,13.97927370012156,50,307,9.487132073536671e-05,14.293577696601272
2428,14,67,512,24.23926752459891,500,4384,6.90437735792739e-05,24.392809474140357
2429,79,26,256,10.298063986959905,500,1664,2.0138573182639504e-05,10.298063986959905
2430,61,90,256,12.067989093454678,500,514,0.0003408162042996399,12.320628604793303
2431,72,99,256,11.058428241501453,50,2856,6.997869673114989e-05,11.286285871922457
2432,32,48,256,11.222563285186174,500,3898,8.933654460486691e-05,11.682239046721524
2433,58,64,512,28.58575791486016,1000,3739,8.535694732164094e-06,28.713073071537796
2434,10,35,256,10.92590095137223,100,4160,7.188823771000594e-05,11.04420751282169
2435,18,29,256,9.860313541933976,1000,2859,5.415800329117774e-05,10.01205856430943
2436,15,23,256,10.666052238529083,500,2468,6.214423853858535e-05,10.987194238309186
2437,6,33,512,19.592831273086475,250,3079,1.0145872056079305e-07,19.592831273086475
2438,59,38,256,18.458535013277086,250,332,0.00022386706610810314,18.548136711093107
2439,52,18,256,13.619372649418613,50,644,0.00013324788248764898,14.281129589545875
2440,29,8,256,12.067613588288067,1000,1186,0.00010733394194192033,12.332607940929117
2441,88,42,512,22.329787231024056,100,3759,1.7562471510999433e-05,22.369794102830863
2442,46,47,256,14.791730625869846,100,4755,0.00019628199525073556,15.013663245391216
2443,80,82,1024,64.8390864710876,1000,2521,0.00033382992893884404,65.16435883736106
2444,81,48,256,9.563318364697416,250,3103,0.00023622891128088612,9.728899795232037
2445,91,57,512,24.928682444350073,500,4807,7.871170681050197e-05,25.106774146818402
2446,25,53,256,8.617234963427245,500,4995,6.661342496160596e-05,8.617234963427245
2447,85,14,256,15.208670999019997,250,4120,0.00014531727298820082,15.453592431392638
2448,18,39,512,23.09899843762893,100,4731,0.00010331218977263267,23.190543465692315
2449,32,3,512,24.597269338530644,100,2704,9.43008294538834e-06,24.789765214334068
2450,14,14,256,11.665036082793927,500,3360,3.6794150812969935e-05,11.665036082793927
2451,19,21,512,26.688065390369662,250,4492,0.00020705990444204694,26.89710311731635
2452,58,77,256,12.12056670281434,250,2486,2.6915305439166004e-05,12.424026274854956
2453,83,53,256,10.481748369387006,1000,4488,3.3195217516237095e-05,10.702600157746529
2454,74,71,256,11.896535012363094,100,4563,0.00013986263307852234,12.233761959581228
2455,49,43,256,14.90419562951667,100,2130,0.000307556182115028,15.003728917026493
2456,86,75,1024,52.32885214353537,250,2014,2.152588801469728e-05,52.48485803343488
2457,33,25,256,14.55893029082862,100,2295,0.0001692201791393398,14.927249150663835
2458,37,13,256,11.037111501565382,100,2793,1.8057408679932482e-05,11.269174460847907
2459,38,18,256,9.611257332729508,50,1290,2.5724070231957174e-06,9.611257332729508
2460,46,9,1024,67.65422967097429,1000,942,0.0001048110074164495,67.84020611839085
2461,17,43,256,13.239776384075366,250,1371,0.00011609134896276333,13.296782913967634
2462,60,66,1024,61.73202556839962,500,2671,6.09478490099457e-05,61.8098957950547
2463,53,89,256,9.107050701960558,100,2378,1.9988584678800955e-05,9.2861193182006
2464,54,39,256,14.521798836216913,1000,520,6.707409950684577e-05,14.656855823082381
2465,54,68,256,19.945710022818158,500,3701,2.3472798124669546e-05,20.00975201325944
2466,32,68,256,11.803051975543507,250,1532,6.243391383115508e-05,12.059220882675508
2467,99,38,256,12.763366798403355,250,2876,2.6500373124336347e-05,13.077922862759943
2468,37,35,256,15.003821885858294,250,4044,8.523220753511458e-05,15.072626200719391
2469,85,66,512,31.15923970839625,100,1911,7.277903258859674e-05,31.276233340704568
2470,61,79,256,10.126436983004933,250,4744,0.0006573384960209301,10.306051809380818
2471,25,64,1024,53.28498103758234,100,67,0.00022402584796684996,53.71331341808512
2472,2,32,512,24.673624235966006,250,343,0.00016573608165026913,25.063961839195418
2473,49,53,256,18.43262348526246,100,4309,1.4251731203505785e-05,18.93652207916112
2474,68,56,256,15.997142311472482,50,3109,1.378498974513684e-07,16.304549295872462
2475,28,54,256,10.719701945460098,100,2973,4.250626568892119e-05,10.719701945460098
2476,6,57,256,18.352357344040072,100,4742,0.00013827877619184952,18.473587461680186
2477,42,72,1024,59.82673037240934,250,2265,0.00022621306301391455,59.88500632437669
2478,98,65,256,13.106191640905578,250,2522,0.0003637601975529543,13.498822590634642
2479,5,37,512,36.206611739337376,50,743,5.263828417513529e-05,36.36808469776578
2480,22,64,512,22.225183813980372,100,4347,2.6545879504680016e-05,22.225183813980372
2481,83,94,256,12.901331382927614,250,422,2.803610052081767e-05,12.986679608460017
2482,72,40,512,21.196036378085516,100,4773,4.914046353734544e-06,21.39920584512316
2483,84,56,256,10.801427622990769,250,4542,0.0001116092477938074,10.978884340158958
2484,88,82,256,9.759401529204476,250,1359,0.00012444146107976352,9.993869435707637
2485,70,2,256,15.168091767736213,50,1478,9.374502075385205e-05,15.279790673786657
2486,99,3,256,10.339151200889031,500,2478,4.099105949263733e-06,10.450402963662333
2487,6,32,1024,45.59604776773501,1000,474,0.0002293512160200206,45.922409416473755
2488,47,14,256,13.462304935991849,250,2456,5.439230318292404e-05,13.49325216380254
2489,29,59,512,29.769789189877574,1000,2885,0.00013996166173374665,29.769789189877574
2490,81,35,256,14.630551326022365,100,2122,0.00017422543393918745,14.671766058734615
2491,54,24,256,12.198506239914481,500,74,6.364155224948016e-05,12.336439301537025
2492,12,65,512,26.205285208969695,100,3091,3.535627805612511e-05,26.321605155968648
2493,75,85,256,11.524418115100776,50,3940,1.0417669086104062e-05,11.788959345207171
2494,94,81,512,16.86417418854433,1000,3557,6.801875188876546e-06,16.869155768635963
2495,9,27,256,20.64287844354998,50,3917,3.6339740681060958e-06,20.64287844354998
2496,26,59,512,22.51300669886527,500,193,0.00016151519925877684,22.53682473539241
2497,19,20,512,17.80273086963685,1000,4308,2.1341508769453756e-05,17.89571524370438
2498,33,69,256,18.437739921202084,250,4489,3.11866638556592e-05,18.81754946720068
2499,77,96,256,10.290536672372555,250,4404,1.0456248117869718e-06,10.617137370236408
2500,13,96,256,11.084912244402627,50,3837,0.0001593642866849088,11.463756551681922
2501,23,30,512,27.787703777381367,1000,3579,0.0001017957322122325,27.787703777381367
2502,91,8,512,22.565987946850008,500,2440,0.0001348772743692951,22.91734266950067
2503,98,21,256,9.971902266324262,100,362,2.3556218327022504e-06,10.304073414660374
2504,78,45,256,11.147398901839448,250,224,1.083627007367345e-05,11.374697628437564
2505,45,58,256,10.862938471219403,1000,1384,6.058112259051208e-05,11.152308191975148
2506,60,62,256,14.508561924198322,1000,4376,5.222730432395423e-05,14.528389420109336
2507,79,64,256,13.157272840788329,250,4862,3.44017743435199e-05,13.592912037281133
2508,19,2,256,16.832858371639826,100,2999,6.376315217516631e-05,16.920129533057025
2509,55,100,256,11.779229551931214,100,1439,0.00024819254684711506,12.150562096825121
2510,61,21,256,10.626679240417111,250,569,0.0002226925519152074,10.86106328816956
2511,35,59,256,16.26301584912792,500,1914,0.0002611337297231714,16.5417946634806
2512,37,92,1024,45.10596737625065,500,4569,0.00020421096347107056,45.365701996274744
2513,70,31,256,12.536338119328613,1000,3927,4.037369697642313e-05,12.894714010800117
2514,34,41,256,9.995594971688243,50,201,6.4024853750502436e-06,10.107650996136982
2515,60,61,256,10.31967098384398,1000,3465,8.989543442402485e-06,10.38849705762066
2516,62,4,256,10.89823181170105,250,4553,3.887201933527491e-05,11.246027778023848
2517,89,9,256,14.953786108850885,100,337,6.726615151587176e-06,15.072501316839139
2518,91,83,512,14.28606480154551,250,3233,4.022782209992643e-05,14.545835544386513
2519,74,65,1024,33.40962714849684,500,282,5.223767425350705e-05,33.681741823676845
2520,69,77,1024,40.70749848576213,100,3407,2.3445292932187838e-05,40.77421082529389
2521,74,73,1024,68.54590226443779,100,3973,8.39536348894613e-05,68.54590226443779
2522,100,46,256,20.496979576240655,50,3863,0.00011310689710439317,20.699539898765806
2523,70,89,256,12.789771423851931,100,4476,0.0003160328838032524,12.9254475158561
2524,10,4,256,10.24901621262817,250,153,2.6639684399864906e-05,10.557753552523945
2525,80,99,256,10.76358091675079,250,3448,6.308117088524938e-05,10.86026288470567
2526,64,50,512,31.73005737146488,250,1348,2.3617306953328228e-05,31.94724001975608
2527,90,98,256,11.513055817009493,50,2219,9.411041478403777e-05,11.706358360376063
2528,12,40,256,15.276665338945485,500,3940,0.00027965145416347393,15.707100168983919
2529,4,35,1024,44.234827551481594,1000,1174,2.365981710772295e-06,44.337141141229814
2530,35,87,256,11.965619106148994,250,1529,6.028483094853048e-05,12.229449603378603
2531,72,71,256,13.384173299146308,50,4331,0.00010684513018287072,13.522836120825236
2532,42,48,512,24.534657148650115,100,4767,0.00015195225545348246,25.0407001180293
2533,77,2,256,15.353707404994735,250,3809,0.00011094603439106544,15.60158303036756
2534,90,89,256,8.732922242201695,500,1189,3.8009140333288116e-05,8.732922242201695
2535,29,61,256,7.343908236571787,100,211,5.3636284170582627e-05,7.458482572213104
2536,30,68,256,13.113139405257808,100,4475,0.00020371193838493557,13.320222822360067
2537,30,86,512,16.48411610159363,1000,3570,4.722751294214508e-05,16.75632054112299
2538,1,6,256,10.665857172823493,100,957,4.269335086363595e-05,10.960753403280854
2539,70,14,256,13.382421671141572,250,1737,8.328534543617385e-05,13.610359468139292
2540,19,39,512,23.46161959309913,50,1672,0.00021847800644036634,23.631726179716868
2541,69,92,256,13.068869640869874,50,4591,5.583553440941142e-05,13.25860215119894
2542,63,12,512,32.44739171019285,250,2500,0.0001622445214936648,32.73365118557767
2543,94,25,256,9.808568155740584,500,3524,1.7159987478827257e-05,10.096705031375476
2544,37,2,1024,66.74882091190933,1000,335,4.409939470675022e-06,67.11277306257712
2545,79,21,256,13.904795986462416,500,1151,5.876313147146978e-05,13.904795986462416
2546,63,4,256,13.788713647106464,1000,2519,3.067109777022927e-05,14.01771029413739
2547,31,56,256,14.656686032235882,50,61,0.00015971769635560925,14.656686032235882
2548,47,27,256,14.041299318602473,500,3805,0.00015105004454442125,14.328169271639423
2549,62,46,1024,35.70410618164917,250,3993,0.000148920926857356,35.83697336469381
2550,32,45,256,10.867853824541507,1000,3790,9.951630708417645e-07,11.091209869297774
2551,29,16,256,11.623442463100167,500,3355,2.7398196447191336e-05,11.831231549255463
2552,17,28,256,11.345862040215938,500,4813,4.307780764199928e-05,11.477524254643265
2553,41,79,256,15.47171814891677,100,4127,8.916151993321625e-05,15.713757514521868
2554,67,29,256,13.54645313026203,250,2349,0.0001192656957988169,13.990014572392436
2555,43,50,512,38.87586751038371,250,829,3.220308620268291e-05,39.220581022054716
2556,55,81,256,12.088715582604527,500,3303,0.00015618813911816838,12.413695072573745
2557,36,36,256,14.34668739609256,100,3854,8.394910334992116e-06,14.455734188899308
2558,24,63,1024,43.087996263005536,250,1539,1.3448577668174445e-05,43.52622859459708
2559,14,75,256,10.968876375175723,1000,3792,0.0001947129734211438,11.366702775271088
2560,1,31,256,10.975167261958982,50,4278,5.923050115128521e-05,11.004866374765534
2561,40,22,1024,59.33008348779817,100,4579,6.951764196166566e-05,59.40154419897994
2562,25,94,256,11.657892511522165,100,2887,7.622056099648401e-05,11.657892511522165
2563,44,69,256,12.575330451649608,100,1066,7.63733097497323e-05,12.891286481154244
2564,70,44,1024,53.34326255694108,250,972,1.1406946252957428e-05,53.392479529939585
2565,44,89,256,12.696456171309348,1000,4591,0.00012436218427237556,12.696456171309348
2566,20,97,256,19.863180840049687,50,3791,6.960042915360104e-05,20.013341962858323
2567,14,21,256,8.817275058827,100,2100,6.435953321848522e-05,8.934395495806404
2568,61,23,512,27.26951085044542,100,173,3.232613144047961e-05,27.516816348162152
2569,55,77,1024,38.96272934291625,250,1206,0.00010270409710169474,39.0859738661109
2570,56,17,512,23.202450891237493,500,3917,9.965924347602865e-05,23.46050972390036
2571,38,60,1024,30.32437975488238,50,851,4.827770426786901e-05,30.620418489187845
2572,18,29,256,13.289074713443242,250,325,0.00016548085794961038,13.672716908344922
2573,94,17,256,15.705863550953037,100,2751,0.00020154616380785577,15.974547777339957
2574,73,44,256,12.142504199100747,100,2993,1.1278681432860833e-05,12.170388557486854
2575,59,69,256,9.85462246806744,100,4630,0.00018308131533137454,10.076582182494967
2576,86,69,256,15.532057970938938,100,828,8.081286799842034e-05,15.685222571395686
2577,66,54,256,16.733677459839374,100,898,0.0001796287744495267,16.98235593728451
2578,60,25,512,37.71311975932882,100,1817,6.476062533212598e-05,38.004030134540315
2579,96,62,512,22.39523840827706,500,3393,5.813123665677439e-05,22.633633048760334
2580,76,35,256,9.357476124816312,500,4072,1.2970701902742354e-05,9.357476124816312
2581,80,76,512,24.9700020706958,50,1714,0.00034423042092157375,25.169593819268467
2582,89,15,512,29.272411443077466,250,2218,3.302887763777688e-05,29.318743430699733
2583,67,34,256,10.925538682239862,500,1901,2.3522371361785364e-05,10.994597921397178
2584,28,57,256,8.887682773033783,100,4357,0.00018300419140705,8.89974883450847
2585,53,70,1024,31.75763952240412,100,938,3.5601750009921004e-05,32.1503977651755
2586,25,99,512,24.55115173454773,100,3989,7.468223843864261e-05,24.82166145408481
2587,78,13,256,12.87263287359139,100,2307,8.826636867087394e-05,12.939580086730597
2588,59,88,512,40.327317078639574,1000,3951,0.0001426655303108287,40.4877732315513
2589,28,4,512,31.523096659376172,50,1098,1.1176653498336324e-05,31.612694191870546
2590,74,86,256,12.608134330768195,100,3630,0.0003859881054735543,12.608134330768195
2591,18,82,512,14.120751999569501,500,4944,2.3960540409950616e-05,14.386370653490127
2592,14,70,512,32.860392194824115,100,986,0.00021710563174635379,33.31465706822701
2593,2,48,256,10.031239548660592,50,3853,2.7300331726176584e-05,10.331303509188427
2594,88,67,256,6.58336105895186,50,3219,2.387137339945818e-05,6.58336105895186
2595,51,79,256,9.988247472276809,100,2278,0.00012101642863169909,10.081462148248914
2596,29,18,256,12.570980696574125,100,3452,0.00027507205766211164,12.966595913083665
2597,20,36,256,9.55809902461825,500,3395,5.246452311444596e-05,9.560058588864102
2598,1,57,256,14.56915672446041,500,3749,6.720275787140258e-05,14.706172215964656
2599,5,52,256,9.163159229719968,250,3540,2.5991067327108914e-05,9.233430471310466
2600,50,41,256,17.928259141992456,500,4685,0.00010975734506406598,17.928259141992456
2601,64,73,1024,36.41989557255049,1000,4654,9.621838278422366e-05,36.635825490541656
2602,34,94,512,26.515261616347193,50,1348,4.1008291944234397e-05,26.802979312531235
2603,85,89,256,8.881845415050691,100,2577,6.450014542165266e-05,8.98778372233397
2604,100,28,256,9.126266158374246,250,762,6.912106434831024e-05,9.232382570790547
2605,64,19,512,22.759672754677716,1000,2908,3.4812710941291994e-05,22.883430738903975
2606,53,33,256,15.960577652575836,1000,1257,7.735741264068394e-05,16.246314205561923
2607,1,93,512,17.362768294216558,250,3148,5.501824056657831e-06,17.362768294216558
2608,60,90,256,11.376510460807065,100,1280,0.0002563157471897416,11.511973266337218
2609,20,35,512,32.752079454423075,1000,4440,0.00010582450210668988,32.8142934402152
2610,95,81,256,12.139385935079215,100,2930,8.261326790561688e-05,12.307166277650682
2611,93,93,256,12.497965603301347,50,4869,1.417295098390821e-05,13.038121488530292
2612,10,7,512,23.364351474169545,100,4028,6.972929262070688e-05,23.76544758997991
2613,24,24,512,21.595914063729364,250,3454,3.55872732602749e-05,21.672851403205932
2614,33,38,512,36.63376710947769,500,4050,3.876005434898674e-06,37.0669272511674
2615,74,73,512,21.884647207531494,500,1303,0.00019301764291156508,22.203096999103035
2616,91,93,512,18.092688552072246,500,4263,0.000140200614880253,18.368602210798777
2617,14,21,256,14.577656255890346,100,1460,5.1421768494082004e-05,15.120834996731213
2618,80,69,512,24.18990059364403,500,2167,3.0339541052283873e-05,24.341627593284024
2619,1,95,256,12.39608243486308,100,1365,5.5491349455171886e-05,12.641349066849696
2620,82,65,256,9.61916416295207,100,2791,0.00024447861859035197,9.845910661991896
2621,96,68,1024,41.486142028649205,250,2434,0.00034586739394720605,42.02842153814137
2622,59,18,1024,56.408051990006044,500,4629,2.0498803581196342e-05,56.75533402487588
2623,80,36,256,13.430921797818039,50,947,3.560606053323668e-05,13.481448191635637
2624,38,47,256,12.19840994655893,100,3031,7.251745569065549e-06,12.544372053268907
2625,2,92,256,10.669761467241557,500,3721,0.00010210341547708246,10.834949875391109
2626,34,35,512,22.677357114865153,1000,4814,8.395392895324189e-05,22.910055803861002
2627,81,90,1024,51.61380593773165,1000,1639,0.0001126485183642091,51.74715479365975
2628,63,52,1024,42.750873561389504,50,1282,6.654892086626146e-05,42.98838433311739
2629,82,78,256,10.788256681012395,250,1596,0.0002984918567948678,10.793411909075628
2630,21,87,512,19.84056362713204,100,2066,6.11575411000421e-05,20.04101105253043
2631,61,52,256,12.271892099941235,1000,77,0.00015948910954465166,12.435535490702575
2632,65,33,256,17.19386710917619,100,1935,1.3266453348023152e-06,17.313172370707086
2633,6,33,256,17.90439183021735,50,886,3.799018983070417e-05,18.09382762876748
2634,4,14,256,13.965727726212325,1000,2884,5.633896699184476e-05,14.327264813965902
2635,77,17,512,26.198700069886677,250,1170,1.8651008780257637e-05,26.198700069886677
2636,27,26,256,13.783943392336543,50,2454,2.827847284004504e-05,13.790010265808368
2637,54,47,512,18.355841596832295,1000,1782,9.69787741843922e-05,18.714887977498563
2638,16,7,256,15.269048698122226,1000,910,0.00016443969937570763,15.669812806438228
2639,30,62,256,12.78844424575967,100,1467,2.7800411911633123e-07,13.052923415996522
2640,89,67,256,13.096270163576678,250,4055,5.159409553101878e-05,13.361480927272021
2641,53,88,1024,59.58980050328159,100,1322,0.0005668107031306192,59.789286859778564
2642,8,15,256,12.193219182624656,100,1925,5.440988479089614e-05,12.554036167996717
2643,36,51,256,15.82814363528966,100,1673,2.5410630837510062e-06,16.039962749925362
2644,21,7,256,17.096882842454175,500,734,1.482918690412404e-05,17.338124145858867
2645,90,79,512,20.243792394106446,100,857,3.9380039148701885e-05,20.475000030901747
2646,36,41,512,23.78653412480381,100,27,6.770328472180634e-05,23.98959828666253
2647,9,31,256,7.5759669548543425,1000,2706,0.00032653225619200417,7.8807157866943545
2648,25,56,256,9.124784849678745,500,907,0.00010316699613838935,9.50248437478949
2649,3,74,256,11.055341795931167,100,2699,1.1635533965837998e-05,11.261531073545855
2650,73,1,256,11.73851288290646,100,226,4.136113520160789e-05,11.742725458000548
2651,61,36,256,14.869362415712542,100,55,0.00010807733663859806,14.869362415712542
2652,41,78,256,10.842876477092645,250,898,4.727989683882925e-05,11.157468669438256
2653,56,78,256,12.665138222554527,1000,3647,5.726002638049233e-05,12.783505363702991
2654,25,5,1024,47.72567085286305,1000,823,3.956441140244555e-06,47.74918006152539
2655,79,78,512,33.475783853775475,250,2532,0.00043784561735245645,33.57599401133288
2656,78,32,512,17.85830855500406,250,749,3.7315301374170985e-05,18.280290548217437
2657,72,90,256,13.118929352203752,500,4868,7.135973129916271e-05,13.118929352203752
2658,17,18,1024,34.27018374826085,500,4202,1.3734730080924077e-05,34.39352069875531
2659,68,31,256,18.897469787542942,100,3591,6.644816570946573e-05,19.504443706564576
2660,4,5,256,7.8692873736638385,100,4049,3.806285912755933e-05,8.097212682437604
2661,26,32,512,18.10087121799007,100,1681,1.6701048083058637e-05,18.365117706384677
2662,13,11,256,9.344190419394483,100,3899,2.9943982484841514e-05,9.839719197892205
2663,7,16,256,11.64437357370019,1000,4487,9.366040734803843e-05,11.715709142848155
2664,74,45,1024,73.2638423188018,250,4314,9.596789999223259e-05,73.31858638273658
2665,32,71,512,20.62563527538862,100,1797,0.00013586549825710123,20.639659625549587
2666,60,96,256,10.627881746551612,500,2971,0.00020561786432872457,10.676943182847902
2667,94,54,256,9.184817858099628,1000,3606,0.0002961029597198708,9.327890468060781
2668,50,42,512,23.349376522350532,500,1520,2.642620189707811e-05,23.59954632901642
2669,50,68,1024,50.6508570813687,100,2330,2.35771802689884e-06,50.6797406330916
2670,10,42,256,11.240377062729879,500,85,4.918661761771337e-05,11.410416075673817
2671,85,86,256,16.57408952512254,500,3562,5.845943689206849e-05,16.97864782926464
2672,50,73,512,22.020675249158604,250,1190,0.00013795007534486017,22.45305598425686
2673,27,43,512,30.376893589857847,100,4069,4.6830007299529434e-05,30.58401307386952
2674,11,99,256,15.088646669706423,100,177,3.5531853326810196e-05,15.34458546143964
2675,47,48,256,10.76736746060184,50,2437,0.00011315020420282414,11.062866025281695
2676,27,83,512,23.09095362594784,100,4265,8.038887611748981e-05,23.093071635982163
2677,100,63,512,32.740603570197564,100,2673,2.4404327205827946e-05,32.853657359486604
2678,51,8,512,42.21757675668672,500,4597,3.174618178868023e-05,42.41747581776949
2679,24,64,512,21.552146941637695,500,1045,6.847105412329856e-05,21.77536146760827
2680,45,38,512,12.923796443766287,100,992,3.5507707032981455e-06,13.210278990750725
2681,34,25,256,9.259652892930927,1000,2526,1.9290163353825644e-05,9.519090495225152
2682,36,83,512,31.112444529004357,500,2745,9.926885731878917e-05,31.112444529004357
2683,94,7,1024,62.25773115344979,100,2134,0.00046572185968974826,62.347648049951786
2684,14,20,512,19.611513540018574,500,2256,5.721995040081505e-05,19.765205382205654
2685,84,9,512,24.897854627744046,250,1135,4.013212184042683e-05,25.40441521743823
2686,3,54,1024,35.53112392673366,250,1356,0.00010530239447493488,35.80157794435621
2687,30,2,256,8.926776604986683,50,4065,0.00015694862506735675,9.284193975339113
2688,40,54,512,49.23711355918058,250,906,0.0001594688950892468,49.60265560276777
2689,87,37,512,21.32738397834995,500,140,6.385150850438165e-05,21.346546712747703
2690,32,100,1024,58.79266886897274,250,4891,9.034029925766163e-05,58.79486690753585
2691,96,25,512,22.16812761477481,500,4465,5.0501086024552346e-05,22.510699778425117
2692,56,9,512,18.77397886997467,250,3294,0.00038557890579041183,18.94498549651592
2693,53,3,256,10.861073874652831,100,2954,1.9523015026317585e-05,11.216803320348644
2694,92,97,256,13.449568026990088,50,2074,5.159341681671643e-06,13.856432215278513
2695,23,18,1024,94.50466154436357,50,638,7.5536343359834736e-06,94.65959012724733
2696,64,90,1024,66.43643311066761,500,4104,1.7488397950082723e-05,66.72973181634643
2697,4,82,256,13.408309756036052,1000,4505,7.333548454042726e-05,13.646806765945346
2698,33,90,512,24.99302512420528,1000,3446,0.0001730824460990359,25.206208087334673
2699,78,25,512,21.48687713001648,100,4254,6.0794982736309045e-05,21.48687713001648
2700,37,33,256,7.85420074449835,50,3760,6.991552257730278e-05,7.969049409537994
2701,10,8,256,9.046287465010202,250,4999,0.0002670408029297417,9.349108390635687
2702,38,24,1024,29.572342333583677,250,2800,9.611002444538349e-05,29.819736319824507
2703,93,82,256,8.555830838330715,250,2375,0.00015290015437634916,8.945694059870995
2704,1,75,512,22.561035289379415,500,2773,8.296981248703953e-05,22.873796810641988
2705,65,46,256,15.398236058789815,100,121,9.453771148798851e-05,15.442420642459917
2706,3,100,256,8.946350493409787,100,3620,2.8782796155356495e-05,9.237279248003569
2707,67,41,256,13.982708451800463,1000,1098,4.720044925601192e-05,14.178239707302195
2708,21,48,512,22.062550513958257,250,3402,0.00011644889500474155,22.208298954187466
2709,64,20,256,11.443981787003922,50,1352,0.00019917730771255748,11.641569114386844
2710,80,12,256,11.5286207110121,250,1130,0.00013391163984744766,11.800862586711077
2711,37,31,256,7.666944180819899,500,1098,8.637440153915942e-05,7.666944180819899
2712,29,16,512,29.515244609784652,50,4406,0.0001638936288177183,29.62624891411376
2713,44,97,256,9.58056562826679,1000,549,1.287030513770679e-05,9.854761201241223
2714,78,12,512,45.522132044695205,250,3816,2.453735221756321e-06,45.92222728861639
2715,45,1,512,28.908242320879665,250,1437,6.857969938619518e-06,29.206304711210954
2716,94,84,512,25.036612350904996,1000,613,0.00012674437524154403,25.37535847500496
2717,20,71,512,30.45901686484445,1000,368,0.00017659995061873243,30.53582852340732
2718,3,91,512,35.204270658928436,50,2566,5.9763974582988134e-05,35.602888721420975
2719,27,16,256,11.953361042065511,100,4111,8.108483143433922e-05,12.04695162665097
2720,83,39,256,11.415110423296762,500,4466,4.903003624182949e-05,11.669968020828287
2721,15,46,512,21.45740369984735,500,3212,0.00010014450125760419,21.67383218553682
2722,74,81,256,14.04643052459937,250,4903,5.7213863024971815e-05,14.296306610761658
2723,59,19,256,15.206435318117482,1000,793,0.00010204739362704065,15.341755845396314
2724,87,45,256,14.319021158007626,500,4373,0.00025906312446136864,14.41584744512798
2725,48,57,512,26.52234216404624,250,2728,1.7392712281424735e-05,26.903717522400832
2726,53,58,256,10.736493024749148,500,2559,0.0003090478239646783,11.420716535715187
2727,59,28,256,16.879780931553178,500,1461,6.34141545576295e-06,16.92275943070757
2728,64,100,512,30.536257112185332,1000,3340,8.536814666302397e-05,30.874060814863437
2729,37,28,256,17.387478228160127,1000,1607,1.552545130386986e-05,17.40982468103909
2730,45,84,1024,32.69399908413488,100,3056,1.6494666575838175e-05,33.11004126292968
2731,87,50,512,23.041396581886076,100,1507,0.0001598783362245572,23.361756480218016
2732,52,56,512,26.611923813753815,500,293,0.000278399789457212,26.84002547116228
2733,38,6,512,28.606600047536062,100,4574,7.157726424562984e-05,28.606600047536062
2734,68,13,256,10.251716842670982,50,3998,7.028899960988541e-05,10.251716842670982
2735,60,57,512,21.869793741555103,250,1914,0.00016417538293143222,21.970826952207997
2736,10,41,512,18.91978592953706,100,1834,0.0001304753661025945,19.031429067914143
2737,26,96,512,25.411292825785644,100,3283,0.0001864016725868413,25.648350851269885
2738,97,65,256,14.852569016186134,250,1004,4.55322645693492e-05,15.111370719178858
2739,24,32,512,38.91391654931152,100,2738,4.269128904941586e-05,39.178425360748314
2740,22,36,512,29.83688867943011,100,2882,9.095659683321068e-05,29.943028299718414
2741,49,81,256,11.929353121116675,250,1005,0.0002010904920989465,12.25673863375701
2742,5,83,512,20.848506313411434,100,47,2.204357971786394e-06,20.848506313411434
2743,68,71,512,29.679220552992195,1000,372,2.6364332189872676e-05,29.767048587154306
